Route,Cost,Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",675.0625,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Westgate']",762.87375,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Northwest']",772.86,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu']",739.165,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu South']",712.1331250000001,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Westgate']",809.52125,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu']",742.575625,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu South']",721.9562500000001,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Westgate']",749.335,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'Countdown Te Atatu South']",681.974375,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'Countdown Westgate']",781.466875,West Region
"['Countdown Henderson', 'Countdown Te Atatu South', 'Countdown Westgate']",736.16625,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road']",853.846875,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall']",766.0612500000001,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Northwest']",877.880625,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu']",841.6887499999999,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu South']",800.693125,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Westgate']",917.7734027777778,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall']",786.2531250000001,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Northwest']",797.288125,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu']",778.824375,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",746.138125,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Westgate']",833.9493749999999,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Northwest']",865.8725,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu']",832.1774999999999,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu South']",805.145625,West Region
"['Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Westgate']",903.0968055555555,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu']",758.769375,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu South']",738.1500000000001,West Region
"['Countdown Hobsonville', 'Countdown Northwest', 'Countdown Westgate']",765.5287500000001,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Te Atatu South']",741.755625,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Westgate']",841.248125,West Region
"['Countdown Hobsonville', 'Countdown Te Atatu South', 'Countdown Westgate']",816.32375,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Lynmall']",705.1281250000001,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Northwest']",716.163125,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu']",697.699375,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",665.0131250000001,West Region
"['Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Westgate']",752.824375,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Northwest']",702.191875,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu']",668.4968749999999,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu South']",641.465,West Region
"['Countdown Kelston', 'Countdown Lynmall', 'Countdown Westgate']",738.853125,West Region
"['Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu']",721.733125,West Region
"['Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu South']",701.1137500000001,West Region
"['Countdown Kelston', 'Countdown Northwest', 'Countdown Westgate']",728.4925000000001,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'Countdown Te Atatu South']",661.131875,West Region
"['Countdown Kelston', 'Countdown Te Atatu', 'Countdown Westgate']",760.624375,West Region
"['Countdown Kelston', 'Countdown Te Atatu South', 'Countdown Westgate']",715.32375,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Northwest']",779.013125,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu']",745.3181249999999,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu South']",718.28625,West Region
"['Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Westgate']",815.674375,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu']",697.77,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu South']",677.150625,West Region
"['Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Westgate']",704.529375,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Te Atatu South']",654.896875,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Westgate']",754.389375,West Region
"['Countdown Lincoln Road', 'Countdown Te Atatu South', 'Countdown Westgate']",717.3981249999999,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu']",695.505625,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu South']",674.88625,West Region
"['Countdown Lynmall', 'Countdown Northwest', 'Countdown Westgate']",702.265,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Te Atatu South']",637.40125,West Region
"['Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Westgate']",736.89375,West Region
"['Countdown Lynmall', 'Countdown Te Atatu South', 'Countdown Westgate']",705.556875,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'Countdown Te Atatu South']",665.93625,West Region
"['Countdown Northwest', 'Countdown Te Atatu', 'Countdown Westgate']",765.4287499999999,West Region
"['Countdown Northwest', 'Countdown Te Atatu South', 'Countdown Westgate']",740.504375,West Region
"['Countdown Te Atatu', 'Countdown Te Atatu South', 'Countdown Westgate']",703.019375,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road']",1097.574513888889,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall']",990.2809722222221,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Northwest']",1126.9490972222222,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu']",1082.7145833333332,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu South']",1032.6088194444446,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Kelston', 'Countdown Westgate']",1171.7572916666663,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall']",1014.9599305555557,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Northwest']",1028.4471527777778,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu']",1005.8803472222221,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",965.9304861111111,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Westgate']",1073.2553472222223,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Northwest']",1112.2725,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu']",1071.0897222222222,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Te Atatu South']",1038.0507638888892,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Lynmall', 'Countdown Westgate']",1157.0806944444444,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu']",981.3686805555557,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Northwest', 'Countdown Te Atatu South']",956.1672222222223,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Northwest', 'Countdown Westgate']",989.6301388888891,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Te Atatu South']",960.5740972222221,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu', 'Countdown Westgate']",1082.1760416666666,West Region
"['Countdown Henderson', 'Countdown Hobsonville', 'Countdown Te Atatu South', 'Countdown Westgate']",1051.7129166666664,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Lynmall']",904.1769444444445,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Northwest']",917.6641666666666,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu']",895.98875,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",863.3025,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Westgate']",962.4723611111111,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Northwest']",900.5881944444445,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu']",866.78625,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu South']",839.754375,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Westgate']",945.3963888888889,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu']",924.4719444444444,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu South']",899.4031249999999,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Westgate']",932.7334027777777,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu', 'Countdown Te Atatu South']",859.42125,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu', 'Countdown Westgate']",972.0056944444444,West Region
"['Countdown Henderson', 'Countdown Kelston', 'Countdown Te Atatu South', 'Countdown Westgate']",916.6382638888889,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Northwest']",977.0374305555554,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu']",935.8546527777777,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu South']",902.8156944444445,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Westgate']",1021.8456249999999,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu']",881.7874999999999,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu South']",861.1681249999999,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Westgate']",888.546875,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Te Atatu South']",838.914375,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu', 'Countdown Westgate']",946.941736111111,West Region
"['Countdown Henderson', 'Countdown Lincoln Road', 'Countdown Te Atatu South', 'Countdown Westgate']",901.7302083333332,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu']",934.7538888888888,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Northwest', 'Countdown Te Atatu South']",909.5524305555555,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Northwest', 'Countdown Westgate']",943.0153472222221,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Te Atatu South']",870.3306249999999,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu', 'Countdown Westgate']",985.339375,West Region
"['Countdown Henderson', 'Countdown Lynmall', 'Countdown Te Atatu South', 'Countdown Westgate']",947.03875,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu', 'Countdown Te Atatu South']",873.7412499999999,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu', 'Countdown Westgate']",989.5079166666667,West Region
"['Countdown Henderson', 'Countdown Northwest', 'Countdown Te Atatu South', 'Countdown Westgate']",959.0447916666668,West Region
"['Countdown Henderson', 'Countdown Te Atatu', 'Countdown Te Atatu South', 'Countdown Westgate']",910.1780555555555,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Lynmall']",1042.8174305555556,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Northwest']",1056.3046527777776,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu']",1033.7378472222222,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Te Atatu South']",993.7879861111111,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lincoln Road', 'Countdown Westgate']",1101.1128472222222,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Northwest']",1039.2286805555557,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu']",998.0459027777779,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Te Atatu South']",965.0069444444446,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Lynmall', 'Countdown Westgate']",1084.036875,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu']",1063.1124305555554,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Te Atatu South']",1037.910972222222,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Northwest', 'Countdown Westgate']",1071.3738888888886,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu', 'Countdown Te Atatu South']",989.0442361111109,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu', 'Countdown Westgate']",1110.6461805555555,West Region
"['Countdown Hobsonville', 'Countdown Kelston', 'Countdown Te Atatu South', 'Countdown Westgate']",1055.2787499999997,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Northwest']",1063.9076388888889,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu']",1022.7248611111112,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Te Atatu South']",989.6859027777778,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Lynmall', 'Countdown Westgate']",1108.7158333333332,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu']",964.6104861111111,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Te Atatu South']",939.4090277777777,West Region
"['Countdown Hobsonville', 'Countdown Lincoln Road', 'Countdown Northwest', 'Countdown Westgate']",972.8719444444444,West Region
